contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
HP-T1-9_contig.fa_viral_212	2408	No	NA	2	2	0	Low-quality	Genome-fragment	3.65	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_213	2262	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_214	3837	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
HP-T1-9_contig.fa_viral_215	1589	No	NA	2	1	0	Low-quality	Genome-fragment	1.89	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_216	1739	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_217	1727	No	NA	2	1	0	Low-quality	Genome-fragment	1.38	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_218	1686	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_219	6088	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_220	2062	No	NA	4	1	0	Low-quality	Genome-fragment	3.08	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_221	2264	No	NA	4	1	0	Low-quality	Genome-fragment	2.31	AAI-based (medium-confidence)	0.0	1.03	
HP-T1-9_contig.fa_viral_222	2030	No	NA	3	0	0	Low-quality	Genome-fragment	4.03	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_223	1583	No	NA	3	0	0	Low-quality	Genome-fragment	1.21	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_75	2411	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
RP-T1-6_contig.fa_viral_77	1520	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_78	2860	No	NA	5	2	0	Low-quality	Genome-fragment	5.79	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_79	3033	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_80	1600	No	NA	3	0	0	Low-quality	Genome-fragment	0.89	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_81	2319	No	NA	4	3	0	Low-quality	Genome-fragment	4.26	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_82	2003	No	NA	3	0	0	Low-quality	Genome-fragment	2.82	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_83	2067	No	NA	4	2	0	Low-quality	Genome-fragment	2.76	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_84	3227	No	NA	6	0	0	Low-quality	Genome-fragment	4.74	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_85	2621	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_86	1613	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_87	1928	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.05	no viral genes detected
RP-T1-6_contig.fa_viral_88	2236	No	NA	2	0	0	Low-quality	Genome-fragment	4.16	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_89	2083	No	NA	4	0	0	Low-quality	Genome-fragment	2.47	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_90	1748	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_91	9619	No	NA	13	3	1	Low-quality	Genome-fragment	5.01	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_92	2009	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_93	2965	No	NA	2	1	0	Low-quality	Genome-fragment	4.2	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_94	4093	No	NA	5	1	0	Low-quality	Genome-fragment	2.83	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_95	1560	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_96	2318	No	NA	6	1	0	Low-quality	Genome-fragment	4.64	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_97	1536	No	NA	1	1	0	Low-quality	Genome-fragment	1.62	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_98	1527	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_99	1716	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_100	1803	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_101	2969	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_102	1951	No	NA	2	1	0	Low-quality	Genome-fragment	1.25	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_103	1617	No	NA	4	0	0	Low-quality	Genome-fragment	2.55	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_104	1601	No	NA	4	2	0	Low-quality	Genome-fragment	2.29	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_105	2753	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_106	1679	No	NA	3	1	0	Low-quality	Genome-fragment	0.87	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_107	2085	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_108	1878	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_109	3590	No	NA	5	1	0	Low-quality	Genome-fragment	5.21	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_110	1571	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_111	2743	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_112	2166	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_113	1971	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_114	2239	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_116	2774	No	NA	2	0	0	Low-quality	Genome-fragment	2.1	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_117	5379	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_118	6863	No	NA	15	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_119	3161	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_120	2371	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_121	2542	No	NA	4	2	0	Low-quality	Genome-fragment	4.68	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_122	1572	No	NA	3	0	0	Low-quality	Genome-fragment	2.48	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_123	1719	No	NA	3	0	0	Low-quality	Genome-fragment	3.67	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_124	1796	No	NA	3	0	0	Low-quality	Genome-fragment	1.66	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_125	2336	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_126	1918	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
RP-T1-6_contig.fa_viral_127	2854	No	NA	3	1	0	Low-quality	Genome-fragment	1.96	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_128	4364	No	NA	9	2	0	Low-quality	Genome-fragment	8.72	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_129	1828	No	NA	3	0	0	Low-quality	Genome-fragment	1.86	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_130	2225	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_131	2369	No	NA	8	1	0	Low-quality	Genome-fragment	1.48	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_132	1755	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_133	1583	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_134	6312	No	NA	12	1	0	Low-quality	Genome-fragment	6.41	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_135	1520	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_136	5573	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_137	1916	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_138	1576	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_139	3258	No	NA	5	1	0	Low-quality	Genome-fragment	2.08	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_140	4896	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_142	6400	No	NA	7	4	0	Low-quality	Genome-fragment	9.01	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_143	2853	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_144	1563	No	NA	2	2	0	Low-quality	Genome-fragment	3.35	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_145	2522	No	NA	2	0	0	Low-quality	Genome-fragment	4.12	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_146	1810	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_148	3120	No	NA	3	1	0	Low-quality	Genome-fragment	4.39	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_149	3040	No	NA	4	2	0	Low-quality	Genome-fragment	3.74	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_150	3033	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_152	2571	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_153	2053	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_154	2803	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_155	4046	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
RP-T1-6_contig.fa_viral_156	5347	No	NA	15	2	0	Low-quality	Genome-fragment	6.33	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_157	4330	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_33	1685	No	NA	2	0	0	Low-quality	Genome-fragment	2.68	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_34	1576	No	NA	3	0	0	Low-quality	Genome-fragment	2.57	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_35	1911	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_36	2412	No	NA	1	1	0	Low-quality	Genome-fragment	3.17	HMM-based (lower-bound)	0.0	1.0	
RP-T1-9_contig.fa_viral_37	2551	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_38	2287	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_39	1577	No	NA	3	0	0	Low-quality	Genome-fragment	2.76	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_40	1539	No	NA	2	0	0	Low-quality	Genome-fragment	2.43	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_41	1622	No	NA	2	0	0	Low-quality	Genome-fragment	1.26	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_42	2420	No	NA	3	1	0	Low-quality	Genome-fragment	1.35	HMM-based (lower-bound)	0.0	1.0	
RP-T1-9_contig.fa_viral_44	2751	No	NA	1	1	0	Low-quality	Genome-fragment	3.37	HMM-based (lower-bound)	0.0	1.0	
RP-T1-9_contig.fa_viral_46	2309	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_47	1704	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_48	2600	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_49	4000	No	NA	7	4	0	Low-quality	Genome-fragment	9.06	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-9_contig.fa_viral_50	1637	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_51	1821	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_52	1872	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_54	1563	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_55	1654	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-9_contig.fa_viral_56	1682	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
RP-T1-9_contig.fa_viral_57	2822	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_73	3617	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
SC-T1-3_contig.fa_viral_74	2020	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_75	1519	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_76	1982	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_77	3137	No	NA	2	0	0	Low-quality	Genome-fragment	2.4	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_78	1943	No	NA	4	0	0	Low-quality	Genome-fragment	1.49	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_79	1937	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_80	1832	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_81	2184	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_82	1711	No	NA	2	1	0	Low-quality	Genome-fragment	1.09	HMM-based (lower-bound)	0.0	1.0	
SC-T1-3_contig.fa_viral_83	2455	No	NA	3	1	0	Low-quality	Genome-fragment	1.57	HMM-based (lower-bound)	0.0	1.0	
SC-T1-3_contig.fa_viral_84	2461	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_85	2577	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_86	3034	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_87	1554	No	NA	2	0	0	Low-quality	Genome-fragment	1.24	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_88	1590	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_89	1577	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_90	1845	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_91	2401	No	NA	4	1	0	Low-quality	Genome-fragment	1.54	HMM-based (lower-bound)	0.0	1.0	
SC-T1-3_contig.fa_viral_92	1789	No	NA	4	0	0	Low-quality	Genome-fragment	2.17	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_93	2269	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_94	1569	No	NA	3	0	0	Low-quality	Genome-fragment	3.91	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_95	2938	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_96	1572	No	NA	3	0	0	Low-quality	Genome-fragment	2.9	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_97	3435	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_98	3376	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_99	1880	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_100	6480	No	NA	11	1	1	Low-quality	Genome-fragment	3.62	HMM-based (lower-bound)	0.0	1.0	
SC-T1-3_contig.fa_viral_101	1853	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_102	1708	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_103	3685	No	NA	6	1	0	Low-quality	Genome-fragment	2.35	HMM-based (lower-bound)	0.0	1.0	
UAB-T1-6_contig.fa_viral_136	3285	No	NA	4	2	0	Low-quality	Genome-fragment	6.44	HMM-based (lower-bound)	0.0	1.0	
UAB-T1-6_contig.fa_viral_137	1511	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_138	1920	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_139	1649	No	NA	2	1	0	Low-quality	Genome-fragment	3.5	AAI-based (medium-confidence)	0.0	1.0	
UAB-T1-6_contig.fa_viral_140	2049	No	NA	5	1	0	Low-quality	Genome-fragment	2.26	HMM-based (lower-bound)	0.0	1.0	
UAB-T1-6_contig.fa_viral_141	1715	No	NA	1	0	0	Low-quality	Genome-fragment	3.51	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_142	1548	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_143	2565	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_144	1522	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_145	4338	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_146	1543	No	NA	2	0	0	Low-quality	Genome-fragment	2.8	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_148	1741	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_149	1611	No	NA	3	0	0	Low-quality	Genome-fragment	2.54	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_150	2420	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_151	1680	No	NA	2	1	0	Low-quality	Genome-fragment	2.41	HMM-based (lower-bound)	0.0	1.0	
UAB-T1-6_contig.fa_viral_152	2059	No	NA	3	0	0	Low-quality	Genome-fragment	1.05	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_153	1631	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_154	1529	No	NA	3	0	0	Low-quality	Genome-fragment	2.77	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_155	1515	No	NA	3	0	0	Low-quality	Genome-fragment	2.39	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_156	3090	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_157	2408	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_158	6608	No	NA	8	1	0	Low-quality	Genome-fragment	3.51	HMM-based (lower-bound)	0.0	1.0	
UAB-T1-6_contig.fa_viral_159	1625	No	NA	1	0	0	Low-quality	Genome-fragment	1.09	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_160	1794	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_161	1584	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_162	2186	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_163	1516	No	NA	2	0	0	Low-quality	Genome-fragment	1.22	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_164	1668	No	NA	3	0	0	Low-quality	Genome-fragment	1.35	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_165	1808	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_166	2188	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_167	2771	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_168	1506	No	NA	1	0	0	Low-quality	Genome-fragment	1.35	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_169	3043	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_170	1542	No	NA	3	0	0	Low-quality	Genome-fragment	2.44	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_171	3373	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_172	2055	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_173	1861	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_174	1622	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_175	1919	No	NA	2	1	0	Low-quality	Genome-fragment	1.21	HMM-based (lower-bound)	0.0	1.0	
UAB-T1-6_contig.fa_viral_176	1563	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_177	2190	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
UAB-T1-6_contig.fa_viral_178	1509	No	NA	3	0	0	Low-quality	Genome-fragment	2.48	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_179	1559	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_180	2333	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_181	1572	No	NA	3	0	0	Low-quality	Genome-fragment	2.5	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_182	1805	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
